년도,광역,기초,시구only,경찰서,연령,항목,인구수
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,00~06세,남,12962
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,00~06세,여,12576
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,13~15세,남,5550
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,13~15세,여,5498
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,16~20세,남,11443
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,16~20세,여,10327
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,21~30세,남,30505
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,21~30세,여,28437
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,31~40세,남,33399
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,31~40세,여,32911
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,41~50세,남,38597
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,41~50세,여,38409
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,51~60세,남,38497
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,51~60세,여,38822
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,61~세,남,38548
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,61~세,여,47894
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,07~12세,남,12436
2019,경기,고양시 덕양구,덕양구,경기고양경찰서,07~12세,여,11760
2019,경기,동두천시,동두천시,경기동두천경찰서,00~06세,남,2383
2019,경기,동두천시,동두천시,경기동두천경찰서,00~06세,여,2168
2019,경기,동두천시,동두천시,경기동두천경찰서,13~15세,남,1278
2019,경기,동두천시,동두천시,경기동두천경찰서,13~15세,여,1214
2019,경기,동두천시,동두천시,경기동두천경찰서,16~20세,남,2782
2019,경기,동두천시,동두천시,경기동두천경찰서,16~20세,여,2644
2019,경기,동두천시,동두천시,경기동두천경찰서,21~30세,남,6283
2019,경기,동두천시,동두천시,경기동두천경찰서,21~30세,여,5260
2019,경기,동두천시,동두천시,경기동두천경찰서,31~40세,남,6201
2019,경기,동두천시,동두천시,경기동두천경찰서,31~40세,여,5821
2019,경기,동두천시,동두천시,경기동두천경찰서,41~50세,남,8097
2019,경기,동두천시,동두천시,경기동두천경찰서,41~50세,여,7262
2019,경기,동두천시,동두천시,경기동두천경찰서,51~60세,남,8438
2019,경기,동두천시,동두천시,경기동두천경찰서,51~60세,여,7550
2019,경기,동두천시,동두천시,경기동두천경찰서,61~세,남,10367
2019,경기,동두천시,동두천시,경기동두천경찰서,61~세,여,13678
2019,경기,동두천시,동두천시,경기동두천경찰서,07~12세,남,2558
2019,경기,동두천시,동두천시,경기동두천경찰서,07~12세,여,2557
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,00~06세,남,8440
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,00~06세,여,8081
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,13~15세,남,4976
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,13~15세,여,4696
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,16~20세,남,9379
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,16~20세,여,8548
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,21~30세,남,22062
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,21~30세,여,20668
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,31~40세,남,22636
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,31~40세,여,22621
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,41~50세,남,26532
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,41~50세,여,29226
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,51~60세,남,26171
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,51~60세,여,27996
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,61~세,남,23198
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,61~세,여,27520
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,07~12세,남,9445
2019,경기,안양시 동안구,동안구,경기안양동안경찰서,07~12세,여,8944
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,00~06세,남,6002
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,00~06세,여,5819
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,13~15세,남,2729
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,13~15세,여,2486
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,16~20세,남,6299
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,16~20세,여,6174
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,21~30세,남,18788
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,21~30세,여,17529
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,31~40세,남,18658
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,31~40세,여,16577
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,41~50세,남,18875
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,41~50세,여,18577
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,51~60세,남,22440
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,51~60세,여,23434
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,61~세,남,23714
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,61~세,여,27916
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,07~12세,남,5315
2019,경기,안양시 만안구,만안구,경기안양만안경찰서,07~12세,여,4868
2019,경기,부천시,부천시,경기부천소사경찰서,00~06세,남,21841
2019,경기,부천시,부천시,경기부천소사경찰서,00~06세,여,20787
2019,경기,부천시,부천시,경기부천소사경찰서,13~15세,남,10071
2019,경기,부천시,부천시,경기부천소사경찰서,13~15세,여,9695
2019,경기,부천시,부천시,경기부천소사경찰서,16~20세,남,21303
2019,경기,부천시,부천시,경기부천소사경찰서,16~20세,여,20123
2019,경기,부천시,부천시,경기부천소사경찰서,21~30세,남,62036
2019,경기,부천시,부천시,경기부천소사경찰서,21~30세,여,58120
2019,경기,부천시,부천시,경기부천소사경찰서,31~40세,남,65424
2019,경기,부천시,부천시,경기부천소사경찰서,31~40세,여,61583
2019,경기,부천시,부천시,경기부천소사경찰서,41~50세,남,67853
2019,경기,부천시,부천시,경기부천소사경찰서,41~50세,여,67538
2019,경기,부천시,부천시,경기부천소사경찰서,51~60세,남,74975
2019,경기,부천시,부천시,경기부천소사경찰서,51~60세,여,79119
2019,경기,부천시,부천시,경기부천소사경찰서,61~세,남,70768
2019,경기,부천시,부천시,경기부천소사경찰서,61~세,여,84514
2019,경기,부천시,부천시,경기부천소사경찰서,07~12세,남,20993
2019,경기,부천시,부천시,경기부천소사경찰서,07~12세,여,20008
2019,경기,성남시 분당구,분당구,경기분당경찰서,00~06세,남,13249
2019,경기,성남시 분당구,분당구,경기분당경찰서,00~06세,여,12640
2019,경기,성남시 분당구,분당구,경기분당경찰서,13~15세,남,7543
2019,경기,성남시 분당구,분당구,경기분당경찰서,13~15세,여,7258
2019,경기,성남시 분당구,분당구,경기분당경찰서,16~20세,남,13152
2019,경기,성남시 분당구,분당구,경기분당경찰서,16~20세,여,12683
2019,경기,성남시 분당구,분당구,경기분당경찰서,21~30세,남,30548
2019,경기,성남시 분당구,분당구,경기분당경찰서,21~30세,여,30364
2019,경기,성남시 분당구,분당구,경기분당경찰서,31~40세,남,33824
2019,경기,성남시 분당구,분당구,경기분당경찰서,31~40세,여,36679
2019,경기,성남시 분당구,분당구,경기분당경찰서,41~50세,남,40817
2019,경기,성남시 분당구,분당구,경기분당경찰서,41~50세,여,45425
2019,경기,성남시 분당구,분당구,경기분당경찰서,51~60세,남,35043
2019,경기,성남시 분당구,분당구,경기분당경찰서,51~60세,여,36531
2019,경기,성남시 분당구,분당구,경기분당경찰서,61~세,남,35594
2019,경기,성남시 분당구,분당구,경기분당경찰서,61~세,여,42447
2019,경기,성남시 분당구,분당구,경기분당경찰서,07~12세,남,14951
2019,경기,성남시 분당구,분당구,경기분당경찰서,07~12세,여,13886
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,00~06세,남,8518
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,00~06세,여,8070
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,13~15세,남,4851
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,13~15세,여,4607
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,16~20세,남,11724
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,16~20세,여,10991
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,21~30세,남,31509
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,21~30세,여,27077
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,31~40세,남,25721
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,31~40세,여,22319
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,41~50세,남,31758
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,41~50세,여,31308
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,51~60세,남,34287
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,51~60세,여,31973
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,61~세,남,24506
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,61~세,여,29786
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,07~12세,남,9025
2019,경기,안산시 상록구,상록구,경기안산상록경찰서,07~12세,여,8590
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,00~06세,남,5648
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,00~06세,여,5565
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,13~15세,남,2413
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,13~15세,여,2259
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,16~20세,남,5847
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,16~20세,여,5761
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,21~30세,남,18979
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,21~30세,여,17033
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,31~40세,남,19509
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,31~40세,여,16997
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,41~50세,남,20388
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,41~50세,여,18180
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,51~60세,남,21337
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,51~60세,여,21391
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,61~세,남,22551
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,61~세,여,27472
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,07~12세,남,5057
2019,경기,성남시 수정구,수정구,경기성남수정경찰서,07~12세,여,4869
2019,경기,용인시 수지구,수지구,,00~06세,남,11923
2019,경기,용인시 수지구,수지구,,00~06세,여,11574
2019,경기,용인시 수지구,수지구,,13~15세,남,6231
2019,경기,용인시 수지구,수지구,,13~15세,여,6096
2019,경기,용인시 수지구,수지구,,16~20세,남,10222
2019,경기,용인시 수지구,수지구,,16~20세,여,9693
2019,경기,용인시 수지구,수지구,,21~30세,남,20962
2019,경기,용인시 수지구,수지구,,21~30세,여,20522
2019,경기,용인시 수지구,수지구,,31~40세,남,24991
2019,경기,용인시 수지구,수지구,,31~40세,여,27629
2019,경기,용인시 수지구,수지구,,41~50세,남,33465
2019,경기,용인시 수지구,수지구,,41~50세,여,35490
2019,경기,용인시 수지구,수지구,,51~60세,남,24426
2019,경기,용인시 수지구,수지구,,51~60세,여,23746
2019,경기,용인시 수지구,수지구,,61~세,남,26693
2019,경기,용인시 수지구,수지구,,61~세,여,32496
2019,경기,용인시 수지구,수지구,,07~12세,남,13114
2019,경기,용인시 수지구,수지구,,07~12세,여,12534
2019,경기,시흥시,시흥시,경기시흥경찰서,00~06세,남,16955
2019,경기,시흥시,시흥시,경기시흥경찰서,00~06세,여,16194
2019,경기,시흥시,시흥시,경기시흥경찰서,13~15세,남,6907
2019,경기,시흥시,시흥시,경기시흥경찰서,13~15세,여,6630
2019,경기,시흥시,시흥시,경기시흥경찰서,16~20세,남,14428
2019,경기,시흥시,시흥시,경기시흥경찰서,16~20세,여,12286
2019,경기,시흥시,시흥시,경기시흥경찰서,21~30세,남,41418
2019,경기,시흥시,시흥시,경기시흥경찰서,21~30세,여,31661
2019,경기,시흥시,시흥시,경기시흥경찰서,31~40세,남,49131
2019,경기,시흥시,시흥시,경기시흥경찰서,31~40세,여,39928
2019,경기,시흥시,시흥시,경기시흥경찰서,41~50세,남,50573
2019,경기,시흥시,시흥시,경기시흥경찰서,41~50세,여,43414
2019,경기,시흥시,시흥시,경기시흥경찰서,51~60세,남,45204
2019,경기,시흥시,시흥시,경기시흥경찰서,51~60세,여,39672
2019,경기,시흥시,시흥시,경기시흥경찰서,61~세,남,29453
2019,경기,시흥시,시흥시,경기시흥경찰서,61~세,여,34561
2019,경기,시흥시,시흥시,경기시흥경찰서,07~12세,남,15556
2019,경기,시흥시,시흥시,경기시흥경찰서,07~12세,여,14778
2019,경기,안성시,안성시,경기안성경찰서,00~06세,남,5130
2019,경기,안성시,안성시,경기안성경찰서,00~06세,여,4858
2019,경기,안성시,안성시,경기안성경찰서,13~15세,남,2585
2019,경기,안성시,안성시,경기안성경찰서,13~15세,여,2421
2019,경기,안성시,안성시,경기안성경찰서,16~20세,남,6738
