년도,광역,기초,경찰서,시구only,연령,성별,가구수
2018,대전,유성구,대전유성경찰서,유성구,41~50세,여자,2529
2018,대전,유성구,대전유성경찰서,유성구,51~60세,남자,2820
2018,대전,유성구,대전유성경찰서,유성구,51~60세,여자,2688
2018,대전,유성구,대전유성경찰서,유성구,61~세,남자,2337
2018,대전,유성구,대전유성경찰서,유성구,61~세,여자,4667
2018,서울,은평구,,은평구,16~20세,남자,89
2018,서울,은평구,,은평구,16~20세,여자,146
2018,서울,은평구,,은평구,21~30세,남자,3186
2018,서울,은평구,,은평구,21~30세,여자,4284
2018,서울,은평구,,은평구,31~40세,남자,5523
2018,서울,은평구,,은평구,31~40세,여자,4453
2018,서울,은평구,,은평구,41~50세,남자,4225
2018,서울,은평구,,은평구,41~50세,여자,3493
2018,서울,은평구,,은평구,51~60세,남자,3801
2018,서울,은평구,,은평구,51~60세,여자,3670
2018,서울,은평구,,은평구,61~세,남자,4870
2018,서울,은평구,,은평구,61~세,여자,11148
2018,충북,음성군,충북음성경찰서,음성군,16~20세,남자,206
2018,충북,음성군,충북음성경찰서,음성군,16~20세,여자,162
2018,충북,음성군,충북음성경찰서,음성군,21~30세,남자,1274
2018,충북,음성군,충북음성경찰서,음성군,21~30세,여자,870
2018,충북,음성군,충북음성경찰서,음성군,31~40세,남자,1418
2018,충북,음성군,충북음성경찰서,음성군,31~40세,여자,576
2018,충북,음성군,충북음성경찰서,음성군,41~50세,남자,1495
2018,충북,음성군,충북음성경찰서,음성군,41~50세,여자,632
2018,충북,음성군,충북음성경찰서,음성군,51~60세,남자,1840
2018,충북,음성군,충북음성경찰서,음성군,51~60세,여자,1061
2018,충북,음성군,충북음성경찰서,음성군,61~세,남자,1889
2018,충북,음성군,충북음성경찰서,음성군,61~세,여자,3131
2018,경남,의령군,경남의령경찰서,의령군,21~30세,남자,82
2018,경남,의령군,경남의령경찰서,의령군,21~30세,여자,81
2018,경남,의령군,경남의령경찰서,의령군,31~40세,남자,157
2018,경남,의령군,경남의령경찰서,의령군,31~40세,여자,89
2018,경남,의령군,경남의령경찰서,의령군,41~50세,남자,231
2018,경남,의령군,경남의령경찰서,의령군,41~50세,여자,104
2018,경남,의령군,경남의령경찰서,의령군,51~60세,남자,474
2018,경남,의령군,경남의령경찰서,의령군,51~60세,여자,290
2018,경남,의령군,경남의령경찰서,의령군,61~세,남자,917
2018,경남,의령군,경남의령경찰서,의령군,61~세,여자,2553
2018,경북,의성군,경북의성경찰서,의성군,21~30세,남자,164
2018,경북,의성군,경북의성경찰서,의성군,21~30세,여자,122
2018,경북,의성군,경북의성경찰서,의성군,31~40세,남자,214
2018,경북,의성군,경북의성경찰서,의성군,31~40세,여자,107
2018,경북,의성군,경북의성경찰서,의성군,41~50세,남자,354
2018,경북,의성군,경북의성경찰서,의성군,41~50세,여자,131
2018,경북,의성군,경북의성경찰서,의성군,51~60세,남자,795
2018,경북,의성군,경북의성경찰서,의성군,51~60세,여자,465
2018,경북,의성군,경북의성경찰서,의성군,61~세,남자,1783
2018,경북,의성군,경북의성경찰서,의성군,61~세,여자,4705
2018,경기,의왕시,경기의왕경찰서,의왕시,16~20세,남자,39
2018,경기,의왕시,경기의왕경찰서,의왕시,16~20세,여자,92
2018,경기,의왕시,경기의왕경찰서,의왕시,21~30세,남자,870
2018,경기,의왕시,경기의왕경찰서,의왕시,21~30세,여자,721
2018,경기,의왕시,경기의왕경찰서,의왕시,31~40세,남자,1342
2018,경기,의왕시,경기의왕경찰서,의왕시,31~40세,여자,499
2018,경기,의왕시,경기의왕경찰서,의왕시,41~50세,남자,1181
2018,경기,의왕시,경기의왕경찰서,의왕시,41~50세,여자,608
2018,경기,의왕시,경기의왕경찰서,의왕시,51~60세,남자,1044
2018,경기,의왕시,경기의왕경찰서,의왕시,51~60세,여자,970
2018,경기,의왕시,경기의왕경찰서,의왕시,61~세,남자,1112
2018,경기,의왕시,경기의왕경찰서,의왕시,61~세,여자,2576
2018,경기,의정부시,경기의정부경찰서,의정부시,16~20세,남자,96
2018,경기,의정부시,경기의정부경찰서,의정부시,16~20세,여자,115
2018,경기,의정부시,경기의정부경찰서,의정부시,21~30세,남자,2529
2018,경기,의정부시,경기의정부경찰서,의정부시,21~30세,여자,2574
2018,경기,의정부시,경기의정부경찰서,의정부시,31~40세,남자,3996
2018,경기,의정부시,경기의정부경찰서,의정부시,31~40세,여자,2421
2018,경기,의정부시,경기의정부경찰서,의정부시,41~50세,남자,4216
2018,경기,의정부시,경기의정부경찰서,의정부시,41~50세,여자,2579
2018,경기,의정부시,경기의정부경찰서,의정부시,51~60세,남자,4454
2018,경기,의정부시,경기의정부경찰서,의정부시,51~60세,여자,3699
2018,경기,의정부시,경기의정부경찰서,의정부시,61~세,남자,4750
2018,경기,의정부시,경기의정부경찰서,의정부시,61~세,여자,9819
2018,경남,창원시 의창구,,의창구,16~20세,남자,56
2018,경남,창원시 의창구,,의창구,16~20세,여자,51
2018,경남,창원시 의창구,,의창구,21~30세,남자,1920
2018,경남,창원시 의창구,,의창구,21~30세,여자,1266
2018,경남,창원시 의창구,,의창구,31~40세,남자,3315
2018,경남,창원시 의창구,,의창구,31~40세,여자,1512
2018,경남,창원시 의창구,,의창구,41~50세,남자,3287
2018,경남,창원시 의창구,,의창구,41~50세,여자,1792
2018,경남,창원시 의창구,,의창구,51~60세,남자,3115
2018,경남,창원시 의창구,,의창구,51~60세,여자,2627
2018,경남,창원시 의창구,,의창구,61~세,남자,2777
2018,경남,창원시 의창구,,의창구,61~세,여자,5219
2018,경기,이천시,경기이천경찰서,이천시,16~20세,남자,65
2018,경기,이천시,경기이천경찰서,이천시,16~20세,여자,108
2018,경기,이천시,경기이천경찰서,이천시,21~30세,남자,2110
2018,경기,이천시,경기이천경찰서,이천시,21~30세,여자,1481
2018,경기,이천시,경기이천경찰서,이천시,31~40세,남자,2486
2018,경기,이천시,경기이천경찰서,이천시,31~40세,여자,1097
2018,경기,이천시,경기이천경찰서,이천시,41~50세,남자,2143
2018,경기,이천시,경기이천경찰서,이천시,41~50세,여자,1154
2018,경기,이천시,경기이천경찰서,이천시,51~60세,남자,2174
2018,경기,이천시,경기이천경찰서,이천시,51~60세,여자,1628
2018,경기,이천시,경기이천경찰서,이천시,61~세,남자,2288
2018,경기,이천시,경기이천경찰서,이천시,61~세,여자,3974
2018,전북,익산시,전북익산경찰서,익산시,16~20세,남자,538
2018,전북,익산시,전북익산경찰서,익산시,16~20세,여자,369
2018,전북,익산시,전북익산경찰서,익산시,21~30세,남자,5145
2018,전북,익산시,전북익산경찰서,익산시,21~30세,여자,3321
2018,전북,익산시,전북익산경찰서,익산시,31~40세,남자,2759
2018,전북,익산시,전북익산경찰서,익산시,31~40세,여자,1191
2018,전북,익산시,전북익산경찰서,익산시,41~50세,남자,2945
2018,전북,익산시,전북익산경찰서,익산시,41~50세,여자,1601
2018,전북,익산시,전북익산경찰서,익산시,51~60세,남자,3377
2018,전북,익산시,전북익산경찰서,익산시,51~60세,여자,2749
2018,전북,익산시,전북익산경찰서,익산시,61~세,남자,4358
2018,전북,익산시,전북익산경찰서,익산시,61~세,여자,10017
2018,강원,인제군,강원인제경찰서,인제군,21~30세,남자,686
2018,강원,인제군,강원인제경찰서,인제군,21~30세,여자,106
2018,강원,인제군,강원인제경찰서,인제군,31~40세,남자,367
2018,강원,인제군,강원인제경찰서,인제군,31~40세,여자,103
2018,강원,인제군,강원인제경찰서,인제군,41~50세,남자,343
2018,강원,인제군,강원인제경찰서,인제군,41~50세,여자,115
2018,강원,인제군,강원인제경찰서,인제군,51~60세,남자,558
2018,강원,인제군,강원인제경찰서,인제군,51~60세,여자,326
2018,강원,인제군,강원인제경찰서,인제군,61~세,남자,704
2018,강원,인제군,강원인제경찰서,인제군,61~세,여자,1082
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,16~20세,남자,42
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,16~20세,여자,57
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,21~30세,남자,1794
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,21~30세,여자,2206
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,31~40세,남자,3279
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,31~40세,여자,2711
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,41~50세,남자,3418
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,41~50세,여자,2765
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,51~60세,남자,2604
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,51~60세,여자,2324
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,61~세,남자,1964
2018,경기,고양시 일산동구,경기일산동부경찰서,일산동구,61~세,여자,4400
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,16~20세,남자,19
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,16~20세,여자,38
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,21~30세,남자,835
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,21~30세,여자,972
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,31~40세,남자,1593
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,31~40세,여자,1054
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,41~50세,남자,1879
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,41~50세,여자,1454
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,51~60세,남자,1610
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,51~60세,여자,1758
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,61~세,남자,1635
2018,경기,고양시 일산서구,경기일산서부경찰서,일산서구,61~세,여자,4600
2018,전북,임실군,전북임실경찰서,임실군,16~20세,남자,67
2018,전북,임실군,전북임실경찰서,임실군,16~20세,여자,63
2018,전북,임실군,전북임실경찰서,임실군,21~30세,남자,205
2018,전북,임실군,전북임실경찰서,임실군,21~30세,여자,214
2018,전북,임실군,전북임실경찰서,임실군,31~40세,남자,135
2018,전북,임실군,전북임실경찰서,임실군,31~40세,여자,53
2018,전북,임실군,전북임실경찰서,임실군,41~50세,남자,228
2018,전북,임실군,전북임실경찰서,임실군,41~50세,여자,70
2018,전북,임실군,전북임실경찰서,임실군,51~60세,남자,435
2018,전북,임실군,전북임실경찰서,임실군,51~60세,여자,218
2018,전북,임실군,전북임실경찰서,임실군,61~세,남자,815
2018,전북,임실군,전북임실경찰서,임실군,61~세,여자,1948
2018,전남,장성군,전남장성경찰서,장성군,16~20세,남자,11
2018,전남,장성군,전남장성경찰서,장성군,16~20세,여자,7
2018,전남,장성군,전남장성경찰서,장성군,21~30세,남자,144
2018,전남,장성군,전남장성경찰서,장성군,21~30세,여자,115
2018,전남,장성군,전남장성경찰서,장성군,31~40세,남자,252
2018,전남,장성군,전남장성경찰서,장성군,31~40세,여자,57
2018,전남,장성군,전남장성경찰서,장성군,41~50세,남자,307
2018,전남,장성군,전남장성경찰서,장성군,41~50세,여자,109
2018,전남,장성군,전남장성경찰서,장성군,51~60세,남자,460
2018,전남,장성군,전남장성경찰서,장성군,51~60세,여자,259
2018,전남,장성군,전남장성경찰서,장성군,61~세,남자,869
2018,전남,장성군,전남장성경찰서,장성군,61~세,여자,2391
2018,전북,장수군,전북장수경찰서,장수군,21~30세,남자,67
2018,전북,장수군,전북장수경찰서,장수군,21~30세,여자,46
2018,전북,장수군,전북장수경찰서,장수군,31~40세,남자,116
2018,전북,장수군,전북장수경찰서,장수군,31~40세,여자,40
2018,전북,장수군,전북장수경찰서,장수군,41~50세,남자,171
2018,전북,장수군,전북장수경찰서,장수군,41~50세,여자,69
2018,전북,장수군,전북장수경찰서,장수군,51~60세,남자,292
2018,전북,장수군,전북장수경찰서,장수군,51~60세,여자,205
2018,전북,장수군,전북장수경찰서,장수군,61~세,남자,582
2018,전북,장수군,전북장수경찰서,장수군,61~세,여자,1494
2018,경기,수원시 장안구,,장안구,16~20세,남자,61
2018,경기,수원시 장안구,,장안구,16~20세,여자,87
2018,경기,수원시 장안구,,장안구,21~30세,남자,3103
2018,경기,수원시 장안구,,장안구,21~30세,여자,1699
2018,경기,수원시 장안구,,장안구,31~40세,남자,2968
2018,경기,수원시 장안구,,장안구,31~40세,여자,1438
2018,경기,수원시 장안구,,장안구,41~50세,남자,2661
2018,경기,수원시 장안구,,장안구,41~50세,여자,1551
2018,경기,수원시 장안구,,장안구,51~60세,남자,2625
2018,경기,수원시 장안구,,장안구,51~60세,여자,2173
2018,경기,수원시 장안구,,장안구,61~세,남자,2670
2018,경기,수원시 장안구,,장안구,61~세,여자,5435
2018,전남,장흥군,,장흥군,16~20세,남자,9
2018,전남,장흥군,,장흥군,16~20세,여자,5
2018,전남,장흥군,,장흥군,21~30세,남자,138
