,년도,광역,기초,경찰서,연령,발생건수,가구수,발생율,범죄피해율
2976,2019,전남,목포시,전남목포경찰서,21~30세,1181,3382,34.92,34920.17
2977,2019,전남,목포시,전남목포경찰서,31~40세,1281,3905,32.8,32804.1
2978,2019,전남,목포시,전남목포경찰서,41~50세,1676,4519,37.09,37087.85
2979,2019,전남,목포시,전남목포경찰서,51~60세,1624,5462,29.73,29732.7
2980,2019,전남,목포시,전남목포경찰서,61~세,1314,11315,11.61,11612.9
2981,2019,전남,무안군,전남무안경찰서,16~20세,53,258,20.54,20542.64
2982,2019,전남,무안군,전남무안경찰서,21~30세,147,2118,6.94,6940.51
2983,2019,전남,무안군,전남무안경찰서,31~40세,211,1341,15.73,15734.53
2984,2019,전남,무안군,전남무안경찰서,41~50세,288,1106,26.04,26039.78
2985,2019,전남,무안군,전남무안경찰서,51~60세,288,1412,20.4,20396.6
2986,2019,전남,무안군,전남무안경찰서,61~세,222,4485,4.95,4949.83
2987,2019,전남,보성군,전남보성경찰서,21~30세,44,205,21.46,21463.41
2988,2019,전남,보성군,전남보성경찰서,31~40세,52,268,19.4,19402.99
2989,2019,전남,보성군,전남보성경찰서,41~50세,130,432,30.09,30092.59
2990,2019,전남,보성군,전남보성경찰서,51~60세,178,969,18.37,18369.45
2991,2019,전남,보성군,전남보성경찰서,61~세,231,4921,4.69,4694.17
2992,2019,전남,순천시,전남순천경찰서,16~20세,411,310,132.58,132580.65
2993,2019,전남,순천시,전남순천경찰서,21~30세,1007,4329,23.26,23261.72
2994,2019,전남,순천시,전남순천경찰서,31~40세,972,4023,24.16,24161.07
2995,2019,전남,순천시,전남순천경찰서,41~50세,1254,3816,32.86,32861.64
2996,2019,전남,순천시,전남순천경찰서,51~60세,1329,5147,25.82,25820.87
2997,2019,전남,순천시,전남순천경찰서,61~세,906,11556,7.84,7840.08
2998,2019,전남,신안군,전남목포경찰서,21~30세,1181,231,511.26,511255.41
2999,2019,전남,신안군,전남목포경찰서,31~40세,1281,358,357.82,357821.23
3000,2019,전남,신안군,전남목포경찰서,41~50세,1676,589,284.55,284550.08
3001,2019,전남,신안군,전남목포경찰서,51~60세,1624,1123,144.61,144612.64
3002,2019,전남,신안군,전남목포경찰서,61~세,1314,4046,32.48,32476.52
3003,2019,전남,여수시,전남여수경찰서,16~20세,303,278,108.99,108992.81
3004,2019,전남,여수시,전남여수경찰서,21~30세,971,3971,24.45,24452.28
3005,2019,전남,여수시,전남여수경찰서,31~40세,1095,3698,29.61,29610.6
3006,2019,전남,여수시,전남여수경찰서,41~50세,1406,4134,34.01,34010.64
3007,2019,전남,여수시,전남여수경찰서,51~60세,1498,5769,25.97,25966.37
3008,2019,전남,여수시,전남여수경찰서,61~세,1186,13801,8.59,8593.58
3009,2019,전남,영광군,전남영광경찰서,16~20세,41,14,292.86,292857.14
3010,2019,전남,영광군,전남영광경찰서,21~30세,72,421,17.1,17102.14
3011,2019,전남,영광군,전남영광경찰서,31~40세,99,531,18.64,18644.07
3012,2019,전남,영광군,전남영광경찰서,41~50세,163,716,22.77,22765.36
3013,2019,전남,영광군,전남영광경찰서,51~60세,186,1211,15.36,15359.21
3014,2019,전남,영광군,전남영광경찰서,61~세,210,4367,4.81,4808.79
3015,2019,전남,영암군,전남영암경찰서,16~20세,35,70,50.0,50000.0
3016,2019,전남,영암군,전남영암경찰서,21~30세,123,692,17.77,17774.57
3017,2019,전남,영암군,전남영암경찰서,31~40세,202,791,25.54,25537.29
3018,2019,전남,영암군,전남영암경찰서,41~50세,296,1073,27.59,27586.21
3019,2019,전남,영암군,전남영암경찰서,51~60세,307,1410,21.77,21773.05
3020,2019,전남,영암군,전남영암경찰서,61~세,255,4182,6.1,6097.56
3021,2019,전남,완도군,전남완도경찰서,16~20세,39,5,780.0,780000.0
3022,2019,전남,완도군,전남완도경찰서,21~30세,78,288,27.08,27083.33
3023,2019,전남,완도군,전남완도경찰서,31~40세,125,440,28.41,28409.09
3024,2019,전남,완도군,전남완도경찰서,41~50세,227,725,31.31,31310.34
3025,2019,전남,완도군,전남완도경찰서,51~60세,242,1222,19.8,19803.6
3026,2019,전남,완도군,전남완도경찰서,61~세,233,4368,5.33,5334.25
3027,2019,전남,장성군,전남장성경찰서,16~20세,29,14,207.14,207142.86
3028,2019,전남,장성군,전남장성경찰서,21~30세,85,319,26.65,26645.77
3029,2019,전남,장성군,전남장성경찰서,31~40세,83,350,23.71,23714.29
3030,2019,전남,장성군,전남장성경찰서,41~50세,157,434,36.18,36175.12
3031,2019,전남,장성군,전남장성경찰서,51~60세,182,714,25.49,25490.2
3032,2019,전남,장성군,전남장성경찰서,61~세,186,3314,5.61,5612.55
3033,2019,전남,진도군,전남진도경찰서,21~30세,53,205,25.85,25853.66
3034,2019,전남,진도군,전남진도경찰서,31~40세,73,240,30.42,30416.67
3035,2019,전남,진도군,전남진도경찰서,41~50세,148,382,38.74,38743.46
3036,2019,전남,진도군,전남진도경찰서,51~60세,190,744,25.54,25537.63
3037,2019,전남,진도군,전남진도경찰서,61~세,201,3318,6.06,6057.87
3038,2019,전남,함평군,전남함평경찰서,16~20세,13,5,260.0,260000.0
3039,2019,전남,함평군,전남함평경찰서,21~30세,34,177,19.21,19209.04
3040,2019,전남,함평군,전남함평경찰서,31~40세,60,208,28.85,28846.15
3041,2019,전남,함평군,전남함평경찰서,41~50세,98,349,28.08,28080.23
3042,2019,전남,함평군,전남함평경찰서,51~60세,132,792,16.67,16666.67
3043,2019,전남,함평군,전남함평경찰서,61~세,136,3463,3.93,3927.23
3044,2019,전남,해남군,전남해남경찰서,16~20세,47,20,235.0,235000.0
3045,2019,전남,해남군,전남해남경찰서,21~30세,109,370,29.46,29459.46
3046,2019,전남,해남군,전남해남경찰서,31~40세,189,494,38.26,38259.11
3047,2019,전남,해남군,전남해남경찰서,41~50세,263,756,34.79,34788.36
3048,2019,전남,해남군,전남해남경찰서,51~60세,350,1485,23.57,23569.02
3049,2019,전남,해남군,전남해남경찰서,61~세,344,6728,5.11,5112.96
3050,2019,전남,화순군,전남화순경찰서,16~20세,59,30,196.67,196666.67
3051,2019,전남,화순군,전남화순경찰서,21~30세,97,412,23.54,23543.69
3052,2019,전남,화순군,전남화순경찰서,31~40세,115,468,24.57,24572.65
3053,2019,전남,화순군,전남화순경찰서,41~50세,218,687,31.73,31732.17
3054,2019,전남,화순군,전남화순경찰서,51~60세,277,1334,20.76,20764.62
3055,2019,전남,화순군,전남화순경찰서,61~세,248,5052,4.91,4908.95
3056,2019,전북,고창군,전북고창경찰서,16~20세,52,12,433.33,433333.33
3057,2019,전북,고창군,전북고창경찰서,21~30세,77,357,21.57,21568.63
3058,2019,전북,고창군,전북고창경찰서,31~40세,88,460,19.13,19130.43
3059,2019,전북,고창군,전북고창경찰서,41~50세,182,650,28.0,28000.0
3060,2019,전북,고창군,전북고창경찰서,51~60세,213,1179,18.07,18066.16
3061,2019,전북,고창군,전북고창경찰서,61~세,255,5668,4.5,4498.94
3062,2019,전북,군산시,전북군산경찰서,16~20세,472,387,121.96,121963.82
3063,2019,전북,군산시,전북군산경찰서,21~30세,1060,5066,20.92,20923.81
3064,2019,전북,군산시,전북군산경찰서,31~40세,1135,4351,26.09,26085.96
3065,2019,전북,군산시,전북군산경찰서,41~50세,1367,5081,26.9,26904.15
3066,2019,전북,군산시,전북군산경찰서,51~60세,1364,6019,22.66,22661.57
3067,2019,전북,군산시,전북군산경찰서,61~세,1054,13476,7.82,7821.31
3068,2019,전북,김제시,전북김제경찰서,16~20세,81,36,225.0,225000.0
3069,2019,전북,김제시,전북김제경찰서,21~30세,142,506,28.06,28063.24
3070,2019,전북,김제시,전북김제경찰서,31~40세,197,676,29.14,29142.01
3071,2019,전북,김제시,전북김제경찰서,41~50세,368,1032,35.66,35658.91
3072,2019,전북,김제시,전북김제경찰서,51~60세,387,1766,21.91,21913.93
3073,2019,전북,김제시,전북김제경찰서,61~세,434,7445,5.83,5829.42
3074,2019,전북,남원시,전북남원경찰서,16~20세,96,28,342.86,342857.14
3075,2019,전북,남원시,전북남원경찰서,21~30세,157,606,25.91,25907.59
3076,2019,전북,남원시,전북남원경찰서,31~40세,184,773,23.8,23803.36
3077,2019,전북,남원시,전북남원경찰서,41~50세,316,1122,28.16,28163.99
3078,2019,전북,남원시,전북남원경찰서,51~60세,326,1835,17.77,17765.67
3079,2019,전북,남원시,전북남원경찰서,61~세,347,6514,5.33,5326.99
3080,2019,전북,무주군,전북무주경찰서,16~20세,11,5,220.0,220000.0
3081,2019,전북,무주군,전북무주경찰서,21~30세,37,161,22.98,22981.37
3082,2019,전북,무주군,전북무주경찰서,31~40세,60,192,31.25,31250.0
3083,2019,전북,무주군,전북무주경찰서,41~50세,110,316,34.81,34810.13
3084,2019,전북,무주군,전북무주경찰서,51~60세,141,643,21.93,21928.46
3085,2019,전북,무주군,전북무주경찰서,61~세,103,2288,4.5,4501.75
3086,2019,전북,부안군,전북부안경찰서,16~20세,44,11,400.0,400000.0
3087,2019,전북,부안군,전북부안경찰서,21~30세,74,286,25.87,25874.13
3088,2019,전북,부안군,전북부안경찰서,31~40세,128,400,32.0,32000.0
3089,2019,전북,부안군,전북부안경찰서,41~50세,240,598,40.13,40133.78
3090,2019,전북,부안군,전북부안경찰서,51~60세,296,1168,25.34,25342.47
3091,2019,전북,부안군,전북부안경찰서,61~세,301,5061,5.95,5947.44
3092,2019,전북,순창군,전북순창경찰서,21~30세,19,113,16.81,16814.16
3093,2019,전북,순창군,전북순창경찰서,31~40세,47,156,30.13,30128.21
3094,2019,전북,순창군,전북순창경찰서,41~50세,78,271,28.78,28782.29
3095,2019,전북,순창군,전북순창경찰서,51~60세,78,581,13.43,13425.13
3096,2019,전북,순창군,전북순창경찰서,61~세,105,2694,3.9,3897.55
3097,2019,전북,완주군,전북완주경찰서,16~20세,48,545,8.81,8807.34
3098,2019,전북,완주군,전북완주경찰서,21~30세,145,2634,5.5,5504.94
3099,2019,전북,완주군,전북완주경찰서,31~40세,242,1239,19.53,19531.88
3100,2019,전북,완주군,전북완주경찰서,41~50세,313,1344,23.29,23288.69
3101,2019,전북,완주군,전북완주경찰서,51~60세,305,1784,17.1,17096.41
3102,2019,전북,완주군,전북완주경찰서,61~세,247,4717,5.24,5236.38
3103,2019,전북,익산시,전북익산경찰서,16~20세,413,973,42.45,42446.04
3104,2019,전북,익산시,전북익산경찰서,21~30세,1041,8568,12.15,12149.86
3105,2019,전북,익산시,전북익산경찰서,31~40세,983,4032,24.38,24379.96
3106,2019,전북,익산시,전북익산경찰서,41~50세,1204,4467,26.95,26953.21
3107,2019,전북,익산시,전북익산경찰서,51~60세,1325,6223,21.29,21291.98
3108,2019,전북,익산시,전북익산경찰서,61~세,961,14994,6.41,6409.23
3109,2019,전북,임실군,전북임실경찰서,16~20세,11,163,6.75,6748.47
3110,2019,전북,임실군,전북임실경찰서,21~30세,27,446,6.05,6053.81
3111,2019,전북,임실군,전북임실경찰서,31~40세,41,155,26.45,26451.61
3112,2019,전북,임실군,전북임실경찰서,41~50세,71,312,22.76,22756.41
3113,2019,전북,임실군,전북임실경찰서,51~60세,90,659,13.66,13657.06
3114,2019,전북,임실군,전북임실경찰서,61~세,112,2799,4.0,4001.43
3115,2019,전북,장수군,전북장수경찰서,21~30세,18,100,18.0,18000.0
3116,2019,전북,장수군,전북장수경찰서,31~40세,30,162,18.52,18518.52
3117,2019,전북,장수군,전북장수경찰서,41~50세,62,229,27.07,27074.24
3118,2019,전북,장수군,전북장수경찰서,51~60세,79,512,15.43,15429.69
3119,2019,전북,장수군,전북장수경찰서,61~세,89,2129,4.18,4180.37
3120,2019,전북,전주시 덕진구,전북전주덕진경찰서,16~20세,390,542,71.96,71955.72
3121,2019,전북,전주시 덕진구,전북전주덕진경찰서,21~30세,1251,9031,13.85,13852.29
3122,2019,전북,전주시 덕진구,전북전주덕진경찰서,31~40세,1105,6131,18.02,18023.16
3123,2019,전북,전주시 덕진구,전북전주덕진경찰서,41~50세,1481,5463,27.11,27109.65
3124,2019,전북,전주시 덕진구,전북전주덕진경찰서,51~60세,1284,5729,22.41,22412.29
3125,2019,전북,전주시 덕진구,전북전주덕진경찰서,61~세,849,10806,7.86,7856.75
3126,2019,전북,전주시 완산구,전북전주완산경찰서,16~20세,445,557,79.89,79892.28
3127,2019,전북,전주시 완산구,전북전주완산경찰서,21~30세,1386,8140,17.03,17027.03
3128,2019,전북,전주시 완산구,전북전주완산경찰서,31~40세,1163,6790,17.13,17128.13
3129,2019,전북,전주시 완산구,전북전주완산경찰서,41~50세,1391,6101,22.8,22799.54
3130,2019,전북,전주시 완산구,전북전주완산경찰서,51~60세,1272,7183,17.71,17708.48
3131,2019,전북,전주시 완산구,전북전주완산경찰서,61~세,870,14414,6.04,6035.8
3132,2019,전북,정읍시,전북정읍경찰서,16~20세,120,49,244.9,244897.96
3133,2019,전북,정읍시,전북정읍경찰서,21~30세,229,873,26.23,26231.39
3134,2019,전북,정읍시,전북정읍경찰서,31~40세,231,1081,21.37,21369.1
3135,2019,전북,정읍시,전북정읍경찰서,41~50세,451,1565,28.82,28817.89
3136,2019,전북,정읍시,전북정읍경찰서,51~60세,504,2598,19.4,19399.54
3137,2019,전북,정읍시,전북정읍경찰서,61~세,550,8851,6.21,6213.99
3138,2019,전북,진안군,전북진안경찰서,21~30세,17,122,13.93,13934.43
3139,2019,전북,진안군,전북진안경찰서,31~40세,19,137,13.87,13868.61
3140,2019,전북,진안군,전북진안경찰서,41~50세,56,268,20.9,20895.52
3141,2019,전북,진안군,전북진안경찰서,51~60세,91,663,13.73,13725.49
3142,2019,전북,진안군,전북진안경찰서,61~세,98,2460,3.98,3983.74
3143,2019,제주,서귀포시,제주서귀포경찰서,16~20세,204,56,364.29,364285.71
3144,2019,제주,서귀포시,제주서귀포경찰서,21~30세,700,1951,35.88,35879.04
3145,2019,제주,서귀포시,제주서귀포경찰서,31~40세,985,2886,34.13,34130.28
3146,2019,제주,서귀포시,제주서귀포경찰서,41~50세,1202,3893,30.88,30875.93
3147,2019,제주,서귀포시,제주서귀포경찰서,51~60세,1254,4794,26.16,26157.7
3148,2019,제주,서귀포시,제주서귀포경찰서,61~세,999,7825,12.77,12766.77
3149,2019,충남,계룡시,충남논산경찰서,16~20세,131,20,655.0,655000.0
3150,2019,충남,계룡시,충남논산경찰서,21~30세,377,386,97.67,97668.39
3151,2019,충남,계룡시,충남논산경찰서,31~40세,434,416,104.33,104326.92
3152,2019,충남,계룡시,충남논산경찰서,41~50세,553,493,112.17,112170.39
3153,2019,충남,계룡시,충남논산경찰서,51~60세,720,625,115.2,115200.0
3154,2019,충남,계룡시,충남논산경찰서,61~세,564,1130,49.91,49911.5
3155,2019,충남,공주시,충남공주경찰서,16~20세,116,204,56.86,56862.75
3156,2019,충남,공주시,충남공주경찰서,21~30세,320,3075,10.41,10406.5
3157,2019,충남,공주시,충남공주경찰서,31~40세,302,1368,22.08,22076.02
3158,2019,충남,공주시,충남공주경찰서,41~50세,453,1505,30.1,30099.67
3159,2019,충남,공주시,충남공주경찰서,51~60세,508,2511,20.23,20230.98
3160,2019,충남,공주시,충남공주경찰서,61~세,488,6800,7.18,7176.47
3161,2019,충남,금산군,충남금산경찰서,16~20세,26,180,14.44,14444.44
3162,2019,충남,금산군,충남금산경찰서,21~30세,52,993,5.24,5236.66
3163,2019,충남,금산군,충남금산경찰서,31~40세,92,398,23.12,23115.58
3164,2019,충남,금산군,충남금산경찰서,41~50세,170,649,26.19,26194.14
3165,2019,충남,금산군,충남금산경찰서,51~60세,205,1346,15.23,15230.31
3166,2019,충남,금산군,충남금산경찰서,61~세,219,4301,5.09,5091.84
3167,2019,충남,논산시,충남논산경찰서,16~20세,131,144,90.97,90972.22
3168,2019,충남,논산시,충남논산경찰서,21~30세,377,1781,21.17,21167.88
3169,2019,충남,논산시,충남논산경찰서,31~40세,434,1496,29.01,29010.7
3170,2019,충남,논산시,충남논산경찰서,41~50세,553,1693,32.66,32663.91
3171,2019,충남,논산시,충남논산경찰서,51~60세,720,2790,25.81,25806.45
3172,2019,충남,논산시,충남논산경찰서,61~세,564,8368,6.74,6739.96
3173,2019,충남,당진시,충남당진경찰서,16~20세,160,88,181.82,181818.18
3174,2019,충남,당진시,충남당진경찰서,21~30세,477,2875,16.59,16591.3
3175,2019,충남,당진시,충남당진경찰서,31~40세,630,4082,15.43,15433.61
3176,2019,충남,당진시,충남당진경찰서,41~50세,776,3473,22.34,22343.79
3177,2019,충남,당진시,충남당진경찰서,51~60세,757,4178,18.12,18118.72
3178,2019,충남,당진시,충남당진경찰서,61~세,539,7566,7.12,7123.98
3179,2019,충남,보령시,충남보령경찰서,16~20세,113,31,364.52,364516.13
3180,2019,충남,보령시,충남보령경찰서,21~30세,281,1037,27.1,27097.4
3181,2019,충남,보령시,충남보령경찰서,31~40세,317,1160,27.33,27327.59
3182,2019,충남,보령시,충남보령경찰서,41~50세,478,1499,31.89,31887.93
3183,2019,충남,보령시,충남보령경찰서,51~60세,547,2372,23.06,23060.71
3184,2019,충남,보령시,충남보령경찰서,61~세,469,6744,6.95,6954.33
3185,2019,충남,부여군,충남부여경찰서,16~20세,20,18,111.11,111111.11
3186,2019,충남,부여군,충남부여경찰서,21~30세,49,447,10.96,10961.97
3187,2019,충남,부여군,충남부여경찰서,31~40세,97,505,19.21,19207.92
3188,2019,충남,부여군,충남부여경찰서,41~50세,176,686,25.66,25655.98
3189,2019,충남,부여군,충남부여경찰서,51~60세,225,1371,16.41,16411.38
